mass_A
t;x;y
5.458286667E1;-1.371201520E-1;2.293923045E-1
5.458702222E1;-1.485945508E-1;2.301125645E-1
5.459117778E1;-1.608131450E-1;2.309000038E-1
5.459533333E1;-1.722382731E-1;2.316421282E-1
5.459947778E1;-1.846632203E-1;2.322340343E-1
5.460363333E1;-1.964947058E-1;2.327171642E-1
5.460778889E1;-2.085862703E-1;2.331565132E-1
5.461193333E1;-2.210152785E-1;2.336372737E-1
5.461610000E1;-2.327175080E-1;2.340673297E-1
5.462025556E1;-2.451881504E-1;2.344399165E-1
5.462440000E1;-2.569657989E-1;2.346689984E-1
5.462855556E1;-2.559363501E-1;2.347468830E-1
5.463271111E1;-2.471056330E-1;2.347938139E-1
5.463686667E1;-2.367547179E-1;2.349828931E-1
5.464101111E1;-2.273116101E-1;2.350917087E-1
5.464517778E1;-2.174608329E-1;2.349779234E-1
5.464931111E1;-2.075151351E-1;2.349098114E-1
5.465347778E1;-1.978939943E-1;2.349385559E-1
5.465762222E1;-1.880348694E-1;2.349401398E-1
5.466177778E1;-1.788926620E-1;2.351091615E-1
5.466593333E1;-1.693258999E-1;2.351392628E-1
5.467007778E1;-1.598616118E-1;2.349752783E-1
5.467426667E1;-1.503649813E-1;2.345033679E-1
5.467838889E1;-1.405957790E-1;2.340857602E-1
5.468253333E1;-1.313461494E-1;2.337741897E-1
5.468677778E1;-1.213799453E-1;2.336186307E-1
5.469085556E1;-1.121619153E-1;2.336473972E-1
5.469500000E1;-1.026910556E-1;2.337420459E-1
5.469915556E1;-9.325037858E-2;2.338687199E-1
5.470331111E1;-8.418412253E-2;2.340302441E-1
5.470745556E1;-7.459345664E-2;2.341532243E-1
5.471161111E1;-6.571299420E-2;2.341955415E-1
5.471576667E1;-5.621335560E-2;2.339540565E-1
5.471991111E1;-4.709413498E-2;2.339294139E-1
5.472407778E1;-3.775047127E-2;2.335249394E-1
5.472823333E1;-2.837903707E-2;2.334132559E-1
5.473240000E1;-1.931711486E-2;2.330958081E-1
5.473653333E1;-9.954136440E-3;2.330760065E-1
5.474068889E1;-1.059248294E-3;2.331800539E-1
5.474484444E1;8.102785776E-3;2.332899112E-1
5.474898889E1;1.733787888E-2;2.333579723E-1
5.475314444E1;2.652598961E-2;2.334237259E-1
5.475731111E1;3.586094064E-2;2.332632324E-1
5.476145556E1;4.460943444E-2;2.334020053E-1
5.476560000E1;5.361037067E-2;2.335194549E-1
5.476975556E1;6.263213879E-2;2.333726593E-1
5.477391111E1;7.177035286E-2;2.332664425E-1
5.477806667E1;8.097634043E-2;2.332578283E-1
5.478221111E1;8.968201238E-2;2.331759971E-1
5.478637778E1;9.924170646E-2;2.329323956E-1
5.479052222E1;1.080027530E-1;2.329959294E-1
5.479467778E1;1.168704998E-1;2.329742825E-1
5.479883333E1;1.263074483E-1;2.327394207E-1
5.480297778E1;1.350254703E-1;2.327751423E-1
5.480713333E1;1.442202298E-1;2.328735901E-1
5.481128889E1;1.529456494E-1;2.330484789E-1
5.481543333E1;1.619418116E-1;2.331812628E-1
5.481961111E1;1.713849595E-1;2.330871785E-1
5.482374444E1;1.802072805E-1;2.329157811E-1
5.482790000E1;1.895161244E-1;2.329847400E-1
5.483204444E1;1.982704192E-1;2.329684046E-1
5.483620000E1;2.079361595E-1;2.327076135E-1
5.484034444E1;2.168327266E-1;2.327768899E-1
5.484450000E1;2.258367625E-1;2.327400092E-1
5.484865556E1;2.355901284E-1;2.325187158E-1
5.485282222E1;2.444402429E-1;2.325504634E-1
5.485696667E1;2.537995412E-1;2.326859277E-1
5.486112222E1;2.626342966E-1;2.328655662E-1
5.486527778E1;2.719880041E-1;2.329716727E-1
5.486942222E1;2.816284625E-1;2.328260132E-1
5.487356667E1;2.907576456E-1;2.326669891E-1
5.487773333E1;3.004597505E-1;2.327112281E-1
5.488187778E1;3.099832116E-1;2.325340522E-1
5.488603333E1;3.194740280E-1;2.324357767E-1
5.489021111E1;3.287833600E-1;2.325551651E-1
5.489434444E1;3.380449449E-1;2.325899113E-1
5.489848889E1;3.481413532E-1;2.324567342E-1
5.490264444E1;3.572542953E-1;2.324334123E-1
5.490680000E1;3.668593994E-1;2.325303542E-1
5.491096667E1;3.759472534E-1;2.325122488E-1
5.491511111E1;3.858796119E-1;2.322666680E-1
5.491926667E1;3.953237298E-1;2.322690770E-1
5.492342222E1;4.046850204E-1;2.322161998E-1
5.492756667E1;4.150403020E-1;2.320373177E-1
5.493171111E1;4.242340934E-1;2.321146565E-1
5.493586667E1;4.337996275E-1;2.322287421E-1
5.494002222E1;4.432606191E-1;2.324027907E-1
5.494416667E1;4.526133740E-1;2.325291637E-1
5.494833333E1;4.620771139E-1;2.325318621E-1
5.495247778E1;4.714535025E-1;2.324397943E-1
5.495663333E1;4.809025554E-1;2.324395524E-1
5.496080000E1;4.898474190E-1;2.324624563E-1
5.496496667E1;4.994169120E-1;2.322485231E-1
5.496908889E1;5.087514214E-1;2.321242047E-1
5.497325556E1;5.180458116E-1;2.318138065E-1
5.497741111E1;5.275285663E-1;2.317328597E-1
5.498155556E1;5.364754565E-1;2.317915804E-1
5.498571111E1;5.455973125E-1;2.318082290E-1
5.498986667E1;5.549080784E-1;2.316407306E-1
5.499401111E1;5.624166331E-1;2.315901400E-1
5.499816667E1;5.577972826E-1;2.313665181E-1
5.500232222E1;5.506603499E-1;2.311788174E-1
5.500646667E1;5.450251316E-1;2.310534577E-1
5.501063333E1;5.377023125E-1;2.306589557E-1
5.501477778E1;5.314452136E-1;2.302830801E-1
5.501893333E1;5.252655777E-1;2.299199994E-1
5.502307778E1;5.186323124E-1;2.295483726E-1
5.502723333E1;5.124594760E-1;2.289477014E-1
5.503138889E1;5.061182285E-1;2.286286405E-1
5.503555556E1;4.999264409E-1;2.284094552E-1
5.503973333E1;4.934069577E-1;2.281668247E-1
5.504385556E1;4.870712035E-1;2.279636489E-1
5.504801111E1;4.805128977E-1;2.279058514E-1
5.505215556E1;4.738796921E-1;2.278094380E-1
5.505631111E1;4.673540595E-1;2.277413974E-1
5.506045556E1;4.605965498E-1;2.275326160E-1
5.506462222E1;4.541448377E-1;2.271147102E-1
5.506876667E1;4.475420675E-1;2.265584644E-1
5.507292222E1;4.410421047E-1;2.261294848E-1
5.507706667E1;4.345126317E-1;2.255420150E-1
5.508123333E1;4.278326340E-1;2.251910701E-1
5.508537778E1;4.213334689E-1;2.249647162E-1
5.508954444E1;4.145337531E-1;2.246606237E-1
5.509370000E1;4.080780141E-1;2.244240772E-1
5.509784444E1;4.014735384E-1;2.243942581E-1
5.510198889E1;3.946675240E-1;2.243151444E-1
5.510614444E1;3.880500392E-1;2.242242602E-1
5.511028889E1;3.812204919E-1;2.240210757E-1
5.511444444E1;3.747058943E-1;2.236529705E-1
5.511861111E1;3.678790321E-1;2.231377471E-1
5.512275556E1;3.612451432E-1;2.228162468E-1
5.512691111E1;3.547448863E-1;2.224298643E-1
5.513105556E1;3.479302042E-1;2.219029930E-1
5.513521111E1;3.415562731E-1;2.216007954E-1
5.513937778E1;3.348847017E-1;2.213445942E-1
5.514353333E1;3.284362318E-1;2.210965556E-1
5.514766667E1;3.218361063E-1;2.208250805E-1
5.515183333E1;3.151942134E-1;2.206863130E-1
5.515598889E1;3.087202750E-1;2.206808244E-1
5.516014444E1;3.018543671E-1;2.205069771E-1
5.516430000E1;2.954777588E-1;2.201952257E-1
5.516844444E1;2.888449974E-1;2.198203269E-1
5.517258889E1;2.824507409E-1;2.194656698E-1
5.517714444E1;2.761276432E-1;2.192064334E-1
5.518091111E1;2.694708273E-1;2.187377947E-1
5.518515556E1;2.633772092E-1;2.181822035E-1
5.518920000E1;2.567928797E-1;2.178336407E-1
5.519335556E1;2.504692549E-1;2.173147340E-1
5.519751111E1;2.440535633E-1;2.169430582E-1
5.520166667E1;2.374797450E-1;2.167739449E-1
5.520581111E1;2.312104785E-1;2.166244073E-1
5.520996667E1;2.246000304E-1;2.164586050E-1
5.521412222E1;2.183658329E-1;2.162878403E-1
5.521857778E1;2.119028667E-1;2.160334756E-1
5.522243333E1;2.055181627E-1;2.154980406E-1
5.522663333E1;1.992807593E-1;2.150723551E-1
5.523072222E1;1.927612054E-1;2.147756931E-1
5.523488889E1;1.865431796E-1;2.141359748E-1
5.523903333E1;1.802669950E-1;2.137777982E-1
5.524318889E1;1.741270140E-1;2.135689015E-1
5.524735556E1;1.676979336E-1;2.134203205E-1
5.525150000E1;1.611825879E-1;2.132614254E-1
5.525564444E1;1.549973328E-1;2.131238616E-1
5.525980000E1;1.484670426E-1;2.128835209E-1
5.526395556E1;1.422165352E-1;2.123538093E-1
5.526813333E1;1.360425719E-1;2.119538220E-1
5.527226667E1;1.297770192E-1;2.117148467E-1
5.527654444E1;1.236488375E-1;2.113881905E-1
5.528056667E1;1.173148207E-1;2.108924786E-1
5.528471111E1;1.111618312E-1;2.105518324E-1
5.528886667E1;1.049136151E-1;2.103320037E-1
5.529302222E1;9.870598922E-2;2.100804959E-1
5.529718889E1;9.241902837E-2;2.099328445E-1
5.530132222E1;8.599346455E-2;2.097471428E-1
5.530548889E1;7.980650489E-2;2.094651161E-1
5.530963333E1;7.352546965E-2;2.090617234E-1
5.531378889E1;6.747434569E-2;2.087275546E-1
5.531794444E1;6.114231413E-2;2.085020145E-1
5.532252222E1;5.471412392E-2;2.082317030E-1
5.532624444E1;4.862557466E-2;2.078871169E-1
5.533065556E1;4.218308488E-2;2.074554762E-1
5.533456667E1;3.619723096E-2;2.071734896E-1
5.533873333E1;2.973116672E-2;2.069089462E-1
5.534285556E1;2.343139733E-2;2.065345613E-1
5.534702222E1;1.727368336E-2;2.062724344E-1
5.535116667E1;1.075874703E-2;2.058851602E-1
5.535532222E1;4.449522109E-3;2.056393466E-1
5.535947778E1;-1.989556868E-3;2.054211205E-1
5.536363333E1;-8.288291214E-3;2.051798378E-1
5.536780000E1;-1.477803231E-2;2.048699464E-1
5.537193333E1;-2.105170959E-2;2.044613733E-1
5.537608889E1;-2.734109713E-2;2.041137845E-1
5.538024444E1;-3.382389211E-2;2.038318227E-1
5.538438889E1;-3.992966591E-2;2.032069676E-1
5.538854444E1;-4.644802299E-2;2.028035533E-1
5.539267778E1;-5.283621877E-2;2.025895274E-1
5.539686667E1;-5.930978735E-2;2.024110058E-1
5.540100000E1;-6.583970293E-2;2.022767005E-1
5.540515556E1;-7.217106328E-2;2.020882087E-1
5.540932222E1;-7.883582310E-2;2.017812313E-1
5.541346667E1;-8.501862328E-2;2.013189858E-1
5.541762222E1;-9.162149145E-2;2.009709734E-1
5.542175556E1;-9.816953167E-2;2.007221562E-1
5.542592222E1;-1.044916156E-1;2.003356494E-1
5.543006667E1;-1.110516499E-1;1.997817819E-1
5.543422222E1;-1.174962517E-1;1.994796660E-1
5.543838889E1;-1.241146560E-1;1.992029567E-1
5.544253333E1;-1.307342053E-1;1.990025101E-1
5.544671111E1;-1.374585968E-1;1.988860287E-1
5.545084444E1;-1.442192013E-1;1.985921069E-1
5.545498889E1;-1.505040813E-1;1.982156633E-1
5.545914444E1;-1.572212671E-1;1.977920275E-1
5.546330000E1;-1.636640200E-1;1.975294224E-1
5.546744444E1;-1.701310007E-1;1.970615664E-1
5.547161111E1;-1.767823846E-1;1.965467427E-1
5.547575556E1;-1.832705869E-1;1.962769582E-1
5.547990000E1;-1.898764701E-1;1.959188992E-1
5.548406667E1;-1.963285632E-1;1.954246105E-1
5.548827778E1;-2.030244880E-1;1.950783864E-1
5.549235556E1;-2.096789602E-1;1.948698446E-1
5.549652222E1;-2.162871429E-1;1.946607083E-1
5.550066667E1;-2.231085938E-1;1.944352127E-1
5.550482222E1;-2.294515899E-1;1.940341864E-1
5.550897778E1;-2.363615760E-1;1.935272293E-1
5.551313333E1;-2.428515457E-1;1.932700164E-1
5.551728889E1;-2.494598275E-1;1.930215966E-1
5.552144444E1;-2.559780832E-1;1.926989643E-1
5.552562222E1;-2.607338904E-1;1.924579257E-1
5.552973333E1;-2.564340524E-1;1.922155517E-1
5.553390000E1;-2.508645858E-1;1.922036521E-1
5.553805556E1;-2.447535422E-1;1.922727101E-1
5.554222222E1;-2.384955335E-1;1.924623349E-1
5.554635556E1;-2.327590744E-1;1.925873162E-1
5.555051111E1;-2.270285023E-1;1.926942660E-1
5.555466667E1;-2.208899442E-1;1.927792243E-1
5.555882222E1;-2.150367734E-1;1.928425274E-1
5.556296667E1;-2.094735257E-1;1.930225380E-1
5.556712222E1;-2.033366828E-1;1.931816480E-1
5.557130000E1;-1.976823208E-1;1.931487762E-1
5.557543333E1;-1.915616951E-1;1.929884905E-1
5.557957778E1;-1.855303278E-1;1.928370247E-1
5.558373333E1;-1.796171509E-1;1.928232749E-1
5.558788889E1;-1.737548384E-1;1.929416658E-1
5.559204444E1;-1.680052783E-1;1.931013488E-1
5.559618889E1;-1.620380063E-1;1.932694439E-1
5.560035556E1;-1.562280573E-1;1.933768088E-1
5.560450000E1;-1.502258031E-1;1.935046309E-1
5.560865556E1;-1.441503453E-1;1.936008953E-1
5.561281111E1;-1.383964171E-1;1.937532138E-1
5.561695556E1;-1.324282860E-1;1.939033813E-1
5.562113333E1;-1.266081492E-1;1.939669607E-1
5.562525556E1;-1.208089403E-1;1.940107987E-1
5.562941111E1;-1.148697714E-1;1.938413618E-1
5.563356667E1;-1.090396769E-1;1.936672620E-1
5.563772222E1;-1.031394360E-1;1.937250467E-1
5.564187778E1;-9.749073081E-2;1.938293539E-1
5.564602222E1;-9.164904218E-2;1.939406498E-1
5.565017778E1;-8.580730518E-2;1.939807867E-1
5.565433333E1;-7.994739960E-2;1.939821954E-1
5.565847778E1;-7.392024774E-2;1.940959601E-1
5.566264444E1;-6.836547625E-2;1.942772690E-1
5.566678889E1;-6.252690963E-2;1.944626274E-1
5.567093333E1;-5.693000867E-2;1.946251841E-1
5.567510000E1;-5.105080304E-2;1.947175655E-1
5.567925556E1;-4.528956450E-2;1.947105883E-1
5.568340000E1;-3.961280145E-2;1.946690400E-1
5.568757778E1;-3.373106843E-2;1.944656264E-1
5.569171111E1;-2.831211739E-2;1.945155180E-1
5.569585556E1;-2.246415240E-2;1.945769423E-1
5.570002222E1;-1.685904061E-2;1.946074527E-1
5.570416667E1;-1.113063937E-2;1.945580509E-1
5.570831111E1;-5.349284659E-3;1.946182197E-1
5.571246667E1;2.833562467E-4;1.948648204E-1
5.571662222E1;6.029993369E-3;1.950783379E-1
5.572078889E1;1.158701291E-2;1.952381632E-1
5.572493333E1;1.734282929E-2;1.953172915E-1
5.572907778E1;2.305144361E-2;1.953489111E-1
5.573324444E1;2.866315170E-2;1.954283692E-1
5.573738889E1;3.441218120E-2;1.954829586E-1
5.574154444E1;3.986371330E-2;1.955802309E-1
5.574570000E1;4.549605331E-2;1.955148981E-1
5.574985556E1;5.124925155E-2;1.954325913E-1
5.575401111E1;5.675842086E-2;1.954675054E-1
5.575815556E1;6.267248853E-2;1.955771582E-1
5.576231111E1;6.800973844E-2;1.956927245E-1
5.576645556E1;7.370465109E-2;1.958094759E-1
5.577062222E1;7.918438894E-2;1.959044862E-1
5.577476667E1;8.483941814E-2;1.959233576E-1
5.577893333E1;9.050098059E-2;1.958245811E-1
5.578306667E1;9.589742370E-2;1.957422784E-1
5.578722222E1;1.017130252E-1;1.956765124E-1
5.579137778E1;1.071032435E-1;1.957234727E-1
5.579553333E1;1.128509375E-1;1.958094288E-1
5.579967778E1;1.183855514E-1;1.958711534E-1
5.580383333E1;1.239669684E-1;1.959228597E-1
5.580798889E1;1.297362405E-1;1.959901534E-1
5.581216667E1;1.351100191E-1;1.960479244E-1
5.581630000E1;1.408006137E-1;1.961017924E-1
5.582044444E1;1.461707592E-1;1.960351547E-1
5.582460000E1;1.519498149E-1;1.958746419E-1
5.582875556E1;1.576161407E-1;1.959154233E-1
5.583290000E1;1.632299744E-1;1.960135407E-1
5.583705556E1;1.687713601E-1;1.961112645E-1
5.584121111E1;1.743043357E-1;1.961980785E-1
5.584536667E1;1.800098769E-1;1.962806512E-1
5.584951111E1;1.857870871E-1;1.962949784E-1
5.585367778E1;1.913195855E-1;1.961326469E-1
5.585783333E1;1.971974046E-1;1.960095340E-1
5.586197778E1;2.025398992E-1;1.960599353E-1
5.586612222E1;2.084262807E-1;1.961572226E-1
5.587028889E1;2.138558876E-1;1.962571241E-1
5.587443333E1;2.196858016E-1;1.963520013E-1
5.587858889E1;2.255254821E-1;1.964171722E-1
5.588275556E1;2.311243208E-1;1.964966917E-1
5.588690000E1;2.369811414E-1;1.965593612E-1
5.589105556E1;2.425407131E-1;1.965694979E-1
5.589520000E1;2.482581065E-1;1.965102415E-1
5.589937778E1;2.540849401E-1;1.963503582E-1
5.590351111E1;2.597859230E-1;1.963974295E-1
5.590765556E1;2.657921030E-1;1.964960965E-1
5.591182222E1;2.711481007E-1;1.966032453E-1
5.591597778E1;2.769669078E-1;1.966732701E-1
5.592014444E1;2.828058448E-1;1.967615597E-1
5.592426667E1;2.885636980E-1;1.966682597E-1
5.592843333E1;2.944469034E-1;1.965654492E-1
5.593257778E1;3.002275273E-1;1.964649902E-1
5.593677778E1;3.060972639E-1;1.965070195E-1
5.594088889E1;3.117482298E-1;1.966085044E-1
5.594503333E1;3.176522709E-1;1.966668471E-1
5.594918889E1;3.236279924E-1;1.967567536E-1
5.595333333E1;3.293247829E-1;1.968175102E-1
5.595748889E1;3.353464384E-1;1.969064896E-1
5.596165556E1;3.410185842E-1;1.970524418E-1
5.596580000E1;3.470148551E-1;1.970302570E-1
5.596996667E1;3.528531861E-1;1.969645652E-1
5.597411111E1;3.586969424E-1;1.968537419E-1
5.597826667E1;3.647510193E-1;1.969152554E-1
5.598241111E1;3.705531765E-1;1.970136001E-1
5.598661111E1;3.765325612E-1;1.970798125E-1
5.599072222E1;3.823023397E-1;1.971557085E-1
5.599487778E1;3.882483726E-1;1.971588424E-1
5.599903333E1;3.942526800E-1;1.971933692E-1
5.600317778E1;4.000330752E-1;1.971658392E-1
5.600733333E1;4.061193718E-1;1.970688781E-1
5.601147778E1;4.117577599E-1;1.971083034E-1
5.601563333E1;4.176813967E-1;1.971759127E-1
5.601978889E1;4.236004770E-1;1.972512007E-1
5.602394444E1;4.294237457E-1;1.972277984E-1
5.602810000E1;4.354896472E-1;1.971192353E-1
5.603225556E1;4.412054149E-1;1.969566792E-1
5.603641111E1;4.471126842E-1;1.969855290E-1
5.604056667E1;4.529147721E-1;1.970826017E-1
5.604471111E1;4.587250501E-1;1.971056134E-1
5.604886667E1;4.645856252E-1;1.971682086E-1
5.605301111E1;4.703059179E-1;1.971983944E-1
5.605718889E1;4.761512001E-1;1.972549654E-1
5.606132222E1;4.817199218E-1;1.974629238E-1
5.606546667E1;4.874407538E-1;1.975115041E-1
5.606962222E1;4.931203094E-1;1.976573847E-1
5.607377778E1;4.988093176E-1;1.976271584E-1
5.607792222E1;5.047304515E-1;1.974453809E-1
5.608208889E1;5.102346739E-1;1.975041962E-1
5.608624444E1;5.159489114E-1;1.975467762E-1
5.609038889E1;5.216385119E-1;1.976635768E-1
5.609454444E1;5.271939406E-1;1.976800725E-1
5.609870000E1;5.330403030E-1;1.977430246E-1
5.610285556E1;5.384615565E-1;1.978491755E-1
5.610700000E1;5.442332732E-1;1.979011990E-1
5.611114444E1;5.496418858E-1;1.980527066E-1
5.611531111E1;5.553224745E-1;1.981155391E-1
5.611946667E1;5.610018420E-1;1.982552409E-1
5.612362222E1;5.646439605E-1;1.981771408E-1
5.612777778E1;5.607111145E-1;1.980125095E-1
5.613193333E1;5.559879389E-1;1.980688818E-1
5.613608889E1;5.519866653E-1;1.983193435E-1
5.614025556E1;5.471669898E-1;1.982869558E-1
5.614438889E1;5.426462641E-1;1.982561379E-1
5.614853333E1;5.383902894E-1;1.982826209E-1
5.615268889E1;5.338791579E-1;1.982414510E-1
5.615684444E1;5.294960201E-1;1.982820166E-1
5.616100000E1;5.251995970E-1;1.983601485E-1
5.616515556E1;5.208862872E-1;1.984781918E-1
5.616930000E1;5.164730117E-1;1.984767186E-1
5.617346667E1;5.121618508E-1;1.984258149E-1
5.617761111E1;5.077362004E-1;1.984429893E-1
5.618176667E1;5.032977737E-1;1.987405971E-1
5.618591111E1;4.989823545E-1;1.989660848E-1
5.619006667E1;4.944553892E-1;1.990579330E-1
5.619421111E1;4.901451982E-1;1.991985630E-1
5.619837778E1;4.856178202E-1;1.992982702E-1
5.620253333E1;4.810542122E-1;1.993814555E-1
5.620666667E1;4.765846713E-1;1.993528440E-1
5.621083333E1;4.720995793E-1;1.992980408E-1
5.621498889E1;4.677977838E-1;1.992144329E-1
5.621912222E1;4.633271128E-1;1.991495519E-1
5.622328889E1;4.589634624E-1;1.991334395E-1
5.622744444E1;4.545079274E-1;1.993549768E-1
5.623160000E1;4.499394106E-1;1.996311285E-1
5.623575556E1;4.453912705E-1;1.996495903E-1
5.623990000E1;4.407496908E-1;1.998589788E-1
5.624405556E1;4.363752650E-1;1.999872777E-1
5.624822222E1;4.317214888E-1;2.000784697E-1
5.625235556E1;4.270936986E-1;2.000543929E-1
5.625651111E1;4.226050287E-1;1.999954644E-1
5.626066667E1;4.180666247E-1;1.999476198E-1
5.626481111E1;4.135605442E-1;1.998153613E-1
5.626896667E1;4.089240060E-1;1.997310226E-1
5.627312222E1;4.044680961E-1;1.997865296E-1
5.627727778E1;3.999351679E-1;2.000780533E-1
5.628142222E1;3.952575667E-1;2.002016536E-1
5.628558889E1;3.906930280E-1;2.002172213E-1
5.628972222E1;3.860879850E-1;2.005586617E-1
5.629388889E1;3.815445361E-1;2.007552511E-1
5.629804444E1;3.769034652E-1;2.007436507E-1
5.630217778E1;3.722930926E-1;2.008719950E-1
5.630635556E1;3.676576774E-1;2.008980994E-1
5.631050000E1;3.631612526E-1;2.007207008E-1
5.631465556E1;3.586540288E-1;2.005335773E-1
5.631881111E1;3.540678899E-1;2.003767009E-1
5.632295556E1;3.496391531E-1;2.003518660E-1
5.632710000E1;3.450388300E-1;2.005352376E-1
5.633126667E1;3.403237378E-1;2.007358144E-1
5.633542222E1;3.358721606E-1;2.007768244E-1
5.633955556E1;3.312563713E-1;2.011247700E-1
5.634372222E1;3.266747528E-1;2.012898183E-1
5.634787778E1;3.220468374E-1;2.012768648E-1
5.635204444E1;3.174843121E-1;2.012921855E-1
5.635618889E1;3.129007330E-1;2.012001892E-1
5.636033333E1;3.082576942E-1;2.011074063E-1
5.636448889E1;3.038664838E-1;2.009549648E-1
5.636864444E1;2.993520191E-1;2.009211386E-1
5.637278889E1;2.949546728E-1;2.010570981E-1
5.637695556E1;2.905613607E-1;2.012570625E-1
5.638110000E1;2.858380447E-1;2.013368435E-1
5.638524444E1;2.813661526E-1;2.013554537E-1
5.638940000E1;2.768929201E-1;2.016102919E-1
5.639355556E1;2.725054713E-1;2.018253283E-1
5.639770000E1;2.679756753E-1;2.018110780E-1
5.640186667E1;2.634494577E-1;2.018062938E-1
5.640601111E1;2.589039446E-1;2.017934059E-1
5.641016667E1;2.543768842E-1;2.018348764E-1
5.641432222E1;2.500727875E-1;2.017380104E-1
5.641847778E1;2.456106689E-1;2.016818032E-1
5.642264444E1;2.412519898E-1;2.017853261E-1
5.642681111E1;2.369001879E-1;2.019422714E-1
5.643093333E1;2.323938175E-1;2.019284900E-1
5.643508889E1;2.280102079E-1;2.019017542E-1
5.643924444E1;2.235610451E-1;2.019028075E-1
5.644338889E1;2.191300471E-1;2.020753746E-1
5.644757778E1;2.145311569E-1;2.023243707E-1
5.645171111E1;2.101031324E-1;2.023149001E-1
5.645584444E1;2.057688109E-1;2.022733279E-1
5.646000000E1;2.013195362E-1;2.022733824E-1
5.646415556E1;1.970631443E-1;2.021749674E-1
5.646830000E1;1.927022649E-1;2.021586220E-1
5.647246667E1;1.883660805E-1;2.022366613E-1
5.647662222E1;1.840190881E-1;2.025082847E-1
5.648076667E1;1.796194891E-1;2.025007782E-1
5.648492222E1;1.753145866E-1;2.024671369E-1
5.648907778E1;1.708450399E-1;2.025230436E-1
5.649323333E1;1.665781268E-1;2.027343357E-1
5.649738889E1;1.622140827E-1;2.029327948E-1
5.650153333E1;1.577889383E-1;2.029249623E-1
5.650568889E1;1.536108911E-1;2.028622243E-1
5.650984444E1;1.492143059E-1;2.028100829E-1
5.651398889E1;1.449985730E-1;2.027425699E-1
5.651814444E1;1.406469004E-1;2.027548012E-1
5.652230000E1;1.363178991E-1;2.029958032E-1
5.652645556E1;1.319394481E-1;2.031519502E-1
5.653062222E1;1.276021222E-1;2.031475019E-1
5.653475556E1;1.233017448E-1;2.031565137E-1
5.653891111E1;1.188751994E-1;2.033060627E-1
5.654306667E1;1.145889606E-1;2.034835331E-1
5.654721111E1;1.102751161E-1;2.035601268E-1
5.655136667E1;1.059207542E-1;2.035289227E-1
5.655552222E1;1.016277672E-1;2.034489789E-1
5.655966667E1;9.727423047E-2;2.033790562E-1
5.656382222E1;9.297573308E-2;2.033360652E-1
5.656797778E1;8.859115425E-2;2.033912955E-1
5.657214444E1;8.426000699E-2;2.036989236E-1
5.657627778E1;7.991096480E-2;2.037737782E-1
5.658044444E1;7.549979436E-2;2.037666917E-1
5.658458889E1;7.123046695E-2;2.037491396E-1
5.658873333E1;6.684614362E-2;2.037827008E-1
5.659290000E1;6.252519852E-2;2.040121683E-1
5.659705556E1;5.818805235E-2;2.041384394E-1
5.660121111E1;5.383169602E-2;2.041140922E-1
5.660535556E1;4.954359484E-2;2.040557365E-1
5.660951111E1;4.516276018E-2;2.039871447E-1
5.661366667E1;4.087464174E-2;2.039385625E-1
5.661782222E1;3.648605266E-2;2.039812064E-1
5.662196667E1;3.219750672E-2;2.041841996E-1
5.662613333E1;2.785608880E-2;2.043479844E-1
5.663032222E1;2.344310129E-2;2.043195211E-1
5.663442222E1;1.914624138E-2;2.042794480E-1
5.663857778E1;1.476772845E-2;2.042986484E-1
5.664273333E1;1.035276266E-2;2.045571606E-1
5.664687778E1;6.028966677E-3;2.047380978E-1
5.665103333E1;1.640054683E-3;2.047214605E-1
5.665520000E1;-2.616532955E-3;2.046541417E-1
5.665935556E1;-6.999563854E-3;2.045754789E-1
5.666348889E1;-1.128884876E-2;2.045308109E-1
5.666765556E1;-1.571943874E-2;2.046212896E-1
5.667180000E1;-2.012174218E-2;2.048448249E-1
5.667594444E1;-2.437236280E-2;2.049588015E-1
5.668011111E1;-2.885360614E-2;2.049294642E-1
5.668426667E1;-3.315308850E-2;2.048917242E-1
5.668842222E1;-3.754481768E-2;2.049265092E-1
5.669257778E1;-4.183911698E-2;2.051538032E-1
5.669674444E1;-4.624613048E-2;2.053288491E-1
5.670087778E1;-5.057649985E-2;2.053175290E-1
5.670503333E1;-5.482437734E-2;2.052488507E-1
5.670917778E1;-5.930552337E-2;2.051875384E-1
5.671333333E1;-6.354040222E-2;2.051689377E-1
5.671748889E1;-6.803796623E-2;2.052837528E-1
5.672164444E1;-7.251588130E-2;2.054812627E-1
5.672578889E1;-7.697455981E-2;2.055645708E-1
5.672994444E1;-8.149399782E-2;2.055321528E-1
5.673410000E1;-8.589149893E-2;2.055233009E-1
5.673825556E1;-9.039012125E-2;2.055898931E-1
5.674241111E1;-9.477587775E-2;2.058451472E-1
5.674658889E1;-9.938477371E-2;2.059255134E-1
5.675071111E1;-1.040297353E-1;2.059018923E-1
5.675485556E1;-1.083551791E-1;2.058380292E-1
5.675901111E1;-1.128886814E-1;2.057783958E-1
5.676316667E1;-1.172576280E-1;2.058079994E-1
5.676732222E1;-1.217263254E-1;2.060543029E-1
5.677146667E1;-1.263923706E-1;2.062216031E-1
5.677562222E1;-1.309440367E-1;2.062022183E-1
5.677977778E1;-1.354551949E-1;2.061899885E-1
5.678393333E1;-1.399037868E-1;2.061984628E-1
5.678807778E1;-1.445834814E-1;2.062974431E-1
